"index","centro_cod","cliente_cod","plan_mes","programa_tvt","pedido_prv_sol"
"13602","D155","7200032722",202001,"C",423.73
"13603","D155","7200032722",202003,"C",44.47
"13604","D155","7200032726",202001,"C",145.95
"13605","D155","7200032726",202001,"T",102.51
"13606","D155","7200032726",202002,"C",112.73
"13607","D155","7200032726",202003,"T",109.69
"13608","D155","7200032727",202001,"T",51.13
"13609","D155","7200032727",202002,"T",224.66
"13610","D155","7200032727",202003,"T",70.08
"13611","D155","7200032728",202001,"T",81.85
"13612","D155","7200032728",202002,"T",133.76
"13613","D155","7200032728",202003,"T",54.43
"13614","D155","7200032729",202001,"C",153.91
"13615","D155","7200032729",202001,"T",42.3
"13616","D155","7200032729",202002,"T",81.24
"13617","D155","7200032729",202003,"C",239.16
"13618","D155","7200032729",202003,"T",116.51
"13619","D155","7200032730",202001,"C",41.34
"13620","D155","7200032730",202001,"T",132.45
"13621","D155","7200032730",202002,"C",83.08
"13622","D155","7200032731",202001,"T",160.61
"13623","D155","7200032731",202002,"C",173.32
"13624","D155","7200032731",202002,"T",64.39
"13625","D155","7200032731",202003,"C",216.35
"13626","D155","7200032731",202003,"T",40.32
"13627","D155","7200032732",202002,"T",68.78
"13628","D155","7200032732",202003,"C",69.35
"13629","D155","7200032733",202001,"C",107.09
"13630","D155","7200032733",202001,"T",203.14
"13631","D155","7200032733",202002,"T",184.37
"13632","D155","7200032733",202003,"C",102.22
"13633","D155","7200032733",202003,"T",204.76
"13634","D155","7200032861",202001,"C",248.12
"13635","D155","7200032861",202001,"T",41.6
"13636","D155","7200032861",202002,"C",122.05
"13637","D155","7200032861",202002,"T",83.23
"13638","D155","7200032861",202003,"C",139.2
"13639","D155","7200032861",202003,"T",134.36
"13640","D155","7200032862",202001,"T",536.29
"13641","D155","7200032862",202002,"T",423.87
"13642","D155","7200032862",202003,"T",1588.95
"13643","D155","7200032864",202001,"C",160.81
"13644","D155","7200032864",202001,"T",120.45
"13645","D155","7200032864",202002,"C",278.23
"13646","D155","7200032864",202002,"T",215.15
"13647","D155","7200032864",202003,"C",86.04
"13648","D155","7200032864",202003,"T",386.96
"13649","D155","7200032865",202002,"C",120.96
"13650","D155","7200032866",202002,"T",388.6
"13651","D155","7200032866",202003,"T",120.96
"13652","D155","7200032869",202001,"C",108.85
"13653","D155","7200032869",202002,"C",106.81
"13654","D155","7200032870",202001,"C",40.19
"13655","D155","7200032870",202001,"T",77.16
"13656","D155","7200032870",202002,"C",98.1
"13657","D155","7200032870",202002,"T",127.59
"13658","D155","7200032870",202003,"T",141.38
"13659","D155","7200032874",202001,"C",99.73
"13660","D155","7200032874",202001,"T",65.84
"13661","D155","7200032874",202002,"C",123.12
"13662","D155","7200032874",202002,"T",47.12
"13663","D155","7200032874",202003,"T",150.89
"13664","D155","7200032875",202001,"C",61.63
"13665","D155","7200032875",202002,"C",141.03
"13666","D155","7200032875",202003,"C",103.65
"13667","D155","7200032875",202003,"T",252.56
"13668","D155","7200032877",202001,"C",105.03
"13669","D155","7200032877",202002,"C",45.52
"13670","D155","7200032880",202001,"T",82.14
"13671","D155","7200032880",202002,"T",41.17
"13672","D155","7200032880",202003,"T",99.96
"13673","D155","7200032881",202001,"C",123.69
"13674","D155","7200032881",202001,"T",194.68
"13675","D155","7200032881",202002,"C",63.45
"13676","D155","7200032881",202002,"T",193.98
"13677","D155","7200032881",202003,"C",106.93
"13678","D155","7200032881",202003,"T",278.02
"13679","D155","7200032882",202001,"C",64.05
"13680","D155","7200032882",202001,"T",130.34
"13681","D155","7200032882",202002,"C",51.99
"13682","D155","7200032882",202003,"T",45.65
"13683","D155","7200032883",202001,"T",214.45
"13684","D155","7200032883",202002,"T",223.05
"13685","D155","7200032883",202003,"T",425.08
"13686","D155","7200032884",202001,"C",153.52
"13687","D155","7200032887",202001,"C",118.79
"13688","D155","7200032887",202002,"C",154.37
"13689","D155","7200032887",202003,"C",70.28
"13690","D155","7200032892",202001,"T",165.77
"13691","D155","7200032892",202002,"C",122.11
"13692","D155","7200032892",202002,"T",48.12
"13693","D155","7200032892",202003,"C",52.28
"13694","D155","7200032892",202003,"T",58.82
"13695","D155","7200032895",202001,"T",824.8
"13696","D155","7200032895",202002,"T",1336.59
"13697","D155","7200032895",202003,"C",169.58
"13698","D155","7200032895",202003,"T",538.37
"13699","D155","7200032896",202001,"T",49.75
"13700","D155","7200032896",202003,"T",63.14
"13701","D155","7200032898",202001,"C",92.94
"13702","D155","7200032898",202001,"T",207.18
"13703","D155","7200032898",202002,"C",41.25
"13704","D155","7200032898",202002,"T",187.84
"13705","D155","7200032898",202003,"C",51.57
"13706","D155","7200032901",202001,"C",129.19
"13707","D155","7200032901",202001,"T",216.17
"13708","D155","7200032901",202002,"T",259.97
"13709","D155","7200032901",202003,"C",171.8
"13710","D155","7200032901",202003,"T",153.77
"13711","D155","7200032903",202001,"T",182.57
"13712","D155","7200032903",202002,"C",43.42
"13713","D155","7200032903",202002,"T",139.18
"13714","D155","7200032903",202003,"T",194.71
"13715","D155","7200032904",202001,"C",64.52
"13716","D155","7200032904",202001,"T",83.9
"13717","D155","7200032904",202002,"T",294.54
"13718","D155","7200032904",202003,"C",51.68
"13719","D155","7200032904",202003,"T",215.7
"13720","D155","7200032905",202001,"C",211.97
"13721","D155","7200032905",202001,"T",170.37
"13722","D155","7200032905",202002,"T",146.99
"13723","D155","7200032905",202003,"T",82.59
"13724","D155","7200032906",202001,"C",159.01
"13725","D155","7200032906",202001,"T",119.65
"13726","D155","7200032906",202002,"C",115.04
"13727","D155","7200032906",202002,"T",271.1
"13728","D155","7200032906",202003,"C",162.72
"13729","D155","7200032906",202003,"T",150.4
"13730","D155","7200032907",202001,"T",902.14
"13731","D155","7200032907",202002,"T",1074.38
"13732","D155","7200032907",202003,"C",246.76
"13733","D155","7200032907",202003,"T",1284.03
"13734","D155","7200032908",202001,"C",276.41
"13735","D155","7200032908",202001,"T",305.68
"13736","D155","7200032908",202002,"C",197.43
"13737","D155","7200032908",202002,"T",417.84
"13738","D155","7200032908",202003,"T",549.63
"13739","D155","7200032912",202001,"T",137.16
"13740","D155","7200032912",202002,"T",150.15
"13741","D155","7200032912",202003,"T",267.15
"13742","D155","7200032913",202002,"T",65.88
"13743","D155","7200032913",202003,"T",124.92
"13744","D155","7200032914",202001,"T",58.42
"13745","D155","7200032914",202002,"C",112.58
"13746","D155","7200032914",202002,"T",354.34
"13747","D155","7200032914",202003,"C",47.17
"13748","D155","7200032914",202003,"T",140.12
"13749","D155","7200032915",202002,"T",86.81
"13750","D155","7200032915",202003,"T",49.48
"13751","D155","7200032916",202001,"C",102.96
"13752","D155","7200032916",202001,"T",166.33
"13753","D155","7200032916",202002,"T",85.18
"13754","D155","7200033038",202001,"C",124.67
"13755","D155","7200033038",202001,"T",282.75
"13756","D155","7200033038",202002,"T",239.14
"13757","D155","7200033038",202003,"T",45.73
"13758","D155","7200033039",202001,"T",335.09
"13759","D155","7200033039",202002,"C",181.55
"13760","D155","7200033039",202002,"T",178.47
"13761","D155","7200033039",202003,"C",378.74
"13762","D155","7200033039",202003,"T",170.88
"13763","D155","7200033126",202001,"C",92.25
"13764","D155","7200033126",202001,"T",82.1
"13765","D155","7200033126",202002,"C",46.8
"13766","D155","7200033126",202003,"T",87.24
"13767","D155","7200033127",202001,"C",210.55
"13768","D155","7200033127",202002,"C",188.2
"13769","D155","7200033127",202002,"T",67
"13770","D155","7200033127",202003,"T",892.37
"13771","D155","7200033130",202001,"C",88.39
"13772","D155","7200033130",202002,"C",182.45
"13773","D155","7200033130",202003,"C",271.82
"13774","D155","7200033130",202003,"T",143.71
"13775","D155","7200033131",202001,"C",483.86
"13776","D155","7200033131",202001,"T",1393.19
"13777","D155","7200033131",202002,"C",122.35
"13778","D155","7200033131",202002,"T",647.42
"13779","D155","7200033131",202003,"C",1139.73
"13780","D155","7200033131",202003,"T",853.73
"13781","D155","7200033132",202001,"C",99.18
"13782","D155","7200033132",202003,"T",52.91
"13783","D155","7200033133",202001,"C",73.32
"13784","D155","7200033133",202001,"T",195.98
"13785","D155","7200033133",202002,"T",356.94
"13786","D155","7200033133",202003,"C",249.66
"13787","D155","7200033133",202003,"T",99.33
"13788","D155","7200033134",202001,"C",68.27
"13789","D155","7200033134",202001,"T",114.41
"13790","D155","7200033134",202002,"C",402.56
"13791","D155","7200033134",202002,"T",175.2
"13792","D155","7200033134",202003,"C",401.32
"13793","D155","7200033134",202003,"T",830.17
"13794","D155","7200033135",202001,"C",51.69
"13795","D155","7200033135",202001,"T",183.24
"13796","D155","7200033135",202002,"C",145.73
"13797","D155","7200033135",202002,"T",715.01
"13798","D155","7200033135",202003,"C",320.88
"13799","D155","7200033138",202001,"T",174.07
"13800","D155","7200033138",202002,"T",244.32
"13801","D155","7200033138",202003,"C",103.92
"13802","D155","7200033138",202003,"T",298.79
"13803","D155","7200033140",202001,"C",183.73
"13804","D155","7200033140",202001,"T",132.99
"13805","D155","7200033140",202002,"C",59.11
"13806","D155","7200033140",202002,"T",142.95
"13807","D155","7200033140",202003,"T",511.98
"13808","D155","7200033141",202001,"C",84.71
"13809","D155","7200033141",202001,"T",355.19
"13810","D155","7200033141",202002,"T",96.94
"13811","D155","7200033141",202003,"C",110.92
"13812","D155","7200033141",202003,"T",185.39
"13813","D155","7200033143",202001,"C",137.96
"13814","D155","7200033143",202002,"C",61.99
"13815","D155","7200033143",202002,"T",97.43
"13816","D155","7200033143",202003,"C",175.68
"13817","D155","7200033143",202003,"T",345.09
"13818","D155","7200033144",202001,"T",188.81
"13819","D155","7200033144",202002,"T",98.65
"13820","D155","7200033144",202003,"C",85.8
"13821","D155","7200033144",202003,"T",41.03
"13822","D155","7200033145",202001,"C",271.95
"13823","D155","7200033145",202001,"T",55.59
"13824","D155","7200033145",202002,"T",219.72
"13825","D155","7200033145",202003,"C",190.54
"13826","D155","7200033145",202003,"T",99.18
"13827","D155","7200033146",202001,"C",83.61
"13828","D155","7200033146",202002,"C",152.48
"13829","D155","7200033146",202002,"T",78.42
"13830","D155","7200033146",202003,"T",103.8
"13831","D155","7200033147",202001,"C",70.96
"13832","D155","7200033147",202001,"T",65.23
"13833","D155","7200033147",202002,"C",53.08
"13834","D155","7200033148",202001,"C",56.15
"13835","D155","7200033148",202001,"T",105.6
"13836","D155","7200033148",202002,"T",80.71
"13837","D155","7200033148",202003,"C",40.92
"13838","D155","7200033148",202003,"T",123.95
"13839","D155","7200033149",202001,"T",112.77
"13840","D155","7200033149",202002,"T",146.76
"13841","D155","7200033149",202003,"T",49.38
"13842","D155","7200033378",202001,"C",113.29
"13843","D155","7200033378",202002,"C",318.52
"13844","D155","7200033378",202002,"T",46.79
"13845","D155","7200033378",202003,"C",671.06
"13846","D155","7200033378",202003,"T",217.96
"13847","D155","7200033379",202001,"C",363.64
"13848","D155","7200033379",202001,"T",149
"13849","D155","7200033379",202002,"C",326.64
"13850","D155","7200033379",202002,"T",609.02
"13851","D155","7200033379",202003,"C",761.9
"13852","D155","7200033379",202003,"T",359.93
"13853","D155","7200033380",202001,"C",1050.33
"13854","D155","7200033380",202001,"T",1302.36
"13855","D155","7200033380",202002,"C",2233
"13856","D155","7200033380",202002,"T",2130.13
"13857","D155","7200033380",202003,"C",1314.78
"13858","D155","7200033380",202003,"T",7702.98
"13859","D155","7200033381",202001,"C",70.11
"13860","D155","7200033381",202001,"T",158.31
"13861","D155","7200033381",202002,"C",247.2
"13862","D155","7200033381",202002,"T",43.05
"13863","D155","7200033381",202003,"C",46.26
"13864","D155","7200033381",202003,"T",482.63
"13865","D155","7200033383",202001,"C",182.24
"13866","D155","7200033383",202003,"C",74.21
"13867","D155","7200033384",202001,"C",150.23
"13868","D155","7200033384",202001,"T",97.53
"13869","D155","7200033384",202002,"C",121.06
"13870","D155","7200033384",202002,"T",131
"13871","D155","7200033384",202003,"C",228.18
"13872","D155","7200033384",202003,"T",155.12
"13873","D155","7200033385",202001,"C",101.64
"13874","D155","7200033385",202001,"T",90.22
"13875","D155","7200033385",202002,"C",58.76
"13876","D155","7200033385",202002,"T",69.53
"13877","D155","7200033385",202003,"C",100.71
"13878","D155","7200033385",202003,"T",62.97
"13879","D155","7200033386",202001,"C",163.88
"13880","D155","7200033386",202001,"T",121.82
"13881","D155","7200033386",202002,"C",51
"13882","D155","7200033386",202002,"T",77.05
"13883","D155","7200033386",202003,"C",178.79
"13884","D155","7200033386",202003,"T",257.71
"13885","D155","7200033387",202001,"T",72.21
"13886","D155","7200033387",202002,"T",86.14
"13887","D155","7200033387",202003,"C",65.46
"13888","D155","7200033387",202003,"T",215.32
"13889","D155","7200033388",202001,"C",316.1
"13890","D155","7200033388",202001,"T",120.38
"13891","D155","7200033388",202002,"C",389.68
"13892","D155","7200033388",202002,"T",99.16
"13893","D155","7200033388",202003,"C",370.64
"13894","D155","7200033389",202001,"C",105.84
"13895","D155","7200033389",202002,"C",42.13
"13896","D155","7200033389",202003,"T",165.42
"13897","D155","7200033390",202001,"T",45.49
"13898","D155","7200033390",202002,"C",44.13
"13899","D155","7200033390",202002,"T",45.19
"13900","D155","7200033391",202001,"T",241.79
"13901","D155","7200033391",202002,"T",609.98
"13902","D155","7200033391",202003,"T",501.44
"13903","D155","7200033392",202001,"C",61.67
"13904","D155","7200033392",202001,"T",166.46
"13905","D155","7200033392",202002,"C",125.77
"13906","D155","7200033392",202002,"T",440.65
"13907","D155","7200033392",202003,"C",222.75
"13908","D155","7200033393",202001,"T",267.6
"13909","D155","7200033393",202002,"T",324.52
"13910","D155","7200033393",202003,"T",329.35
"13911","D155","7200033394",202001,"T",128.05
"13912","D155","7200033394",202003,"T",52.19
"13913","D155","7200033395",202001,"C",86.01
"13914","D155","7200033395",202001,"T",92.29
"13915","D155","7200033395",202002,"C",186.02
"13916","D155","7200033395",202002,"T",153.73
"13917","D155","7200033395",202003,"C",101.19
"13918","D155","7200033395",202003,"T",148.67
"13919","D155","7200033396",202001,"C",209.13
"13920","D155","7200033396",202001,"T",138.72
"13921","D155","7200033396",202002,"C",119.66
"13922","D155","7200033396",202002,"T",151.12
"13923","D155","7200033398",202001,"C",109.86
"13924","D155","7200033398",202001,"T",348.11
"13925","D155","7200033398",202002,"C",261.74
"13926","D155","7200033398",202002,"T",241.4
"13927","D155","7200033398",202003,"C",73.12
"13928","D155","7200033401",202001,"C",252.49
"13929","D155","7200033401",202001,"T",178.1
"13930","D155","7200033401",202002,"C",149
"13931","D155","7200033401",202002,"T",436.89
"13932","D155","7200033401",202003,"C",225.7
"13933","D155","7200033401",202003,"T",330.15
"13934","D155","7200033402",202001,"C",775.15
"13935","D155","7200033402",202001,"T",764.81
"13936","D155","7200033402",202002,"C",334.29
"13937","D155","7200033402",202002,"T",1062.17
"13938","D155","7200033402",202003,"C",558.86
"13939","D155","7200033402",202003,"T",1674.28
"13940","D155","7200033403",202001,"T",114.89
"13941","D155","7200033403",202002,"C",223.85
"13942","D155","7200033403",202002,"T",43.94
"13943","D155","7200033403",202003,"C",75.66
"13944","D155","7200033403",202003,"T",248.46
"13945","D155","7200033404",202001,"C",149.87
"13946","D155","7200033404",202002,"C",449.88
"13947","D155","7200033404",202002,"T",148.7
"13948","D155","7200033404",202003,"T",251.23
"13949","D155","7200033405",202001,"C",85.59
"13950","D155","7200033405",202001,"T",89.01
"13951","D155","7200033405",202002,"T",199.95
"13952","D155","7200033405",202003,"C",141.2
"13953","D155","7200033405",202003,"T",167.66
"13954","D155","7200033406",202001,"T",56.33
"13955","D155","7200033406",202002,"C",84.43
